symbol,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count
FTMEUR,0.00430000,2.584,0.16967725,0.16690000,0.17070000,370.00000000,0.17070000,1293.00000000,0.17090000,198.00000000,0.16640000,0.17390000,0.16530000,225501.00000000,38262.38990000,1697729050578,1697815450578,537583,538369,787
GMTGBP,0.00000000,0.000,0.00000000,0.21070000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
ZILTRY,0.01140000,2.449,0.47065019,0.46680000,0.47690000,524.20000000,0.47650000,82985.10000000,0.47770000,91126.30000000,0.46550000,0.47910000,0.45880000,3618532.80000000,1703063.14783000,1697729008070,1697815408070,1558553,1559381,829
GMTTRY,0.14000000,3.535,4.03681082,3.95000000,4.10000000,2097.26000000,4.10000000,57936.58000000,4.11000000,74224.55000000,3.96000000,4.13000000,3.94000000,852288.34000000,3440526.78900000,1697729086531,1697815486531,4772225,4773079,855
WAVESTRY,1.71000000,4.207,41.64955080,40.57000000,42.36000000,2011.80200000,42.31000000,626.97600000,42.36000000,107.19200000,40.65000000,42.50000000,40.38000000,143848.94200000,5991243.81693000,1697729087823,1697815487823,3574995,3576231,1237
BTCUST,0.00000000,0.000,0.00000000,121179.88000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
ASTRBTC,-0.00000001,-0.719,0.00000139,0.00000139,0.00000138,416.00000000,0.00000138,31575.00000000,0.00000139,38199.80000000,0.00000139,0.00000140,0.00000137,413831.50000000,0.57437813,1697729078716,1697815478716,852428,852742,315
ASTRETH,0.00000000,0.000,0.00000000,0.00003108,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
BSWTRY,0.03300000,1.983,1.68695134,1.66400000,1.69700000,70208.56000000,1.69700000,7310.57000000,1.70300000,13937.32000000,1.66400000,1.73000000,1.65000000,1080788.07000000,1823236.88381000,1697729068889,1697815468889,1658269,1658974,706
FTTETH,0.00000000,0.000,0.00000000,0.00114100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
FUNBNB,-0.00000584,-22.358,0.00002302,0.00002565,0.00002028,19252.00000000,0.00002010,23324.00000000,0.00002026,116130.00000000,0.00002612,0.00002720,0.00001945,55760211.00000000,1283.69021132,1697729078527,1697815478527,111183,113526,2344
PORTOBUSD,-0.02800000,-1.569,1.76442090,1.78500000,1.75700000,12.91000000,0.00000000,0.00000000,0.00000000,0.00000000,1.78500000,1.78700000,1.74800000,14627.99000000,25809.93121000,1695279607702,1695366007702,3406217,3406456,240
STEEMUSDT,0.01560000,8.945,0.18516738,0.17440000,0.19000000,2036.90000000,0.18970000,524.40000000,0.18990000,539.60000000,0.17440000,0.19250000,0.17400000,3899916.50000000,722137.32371000,1697729077099,1697815477099,4100274,4106746,6473
ZILEUR,0.00000000,0.000,0.00000000,0.02063000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
APEBRL,0.00000000,0.000,0.00000000,22.16000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
AUDIOTRY,0.08700000,2.292,3.83964660,3.79700000,3.88300000,489.57000000,3.88000000,885.99000000,3.88200000,544.74000000,3.79600000,3.92100000,3.75800000,922116.21000000,3540600.37313000,1697729085803,1697815485803,2262336,2264309,1974
BTTCBUSD,0.00000001,2.273,0.00000044,0.00000044,0.00000045,1109124178.0,0.00000000,0.0,0.00000000,0.0,0.00000044,0.00000045,0.00000040,203257991436.0,89321.91183135,1692154805883,1692241205883,854507,854926,420
GMTAUD,0.00000000,0.000,0.00000000,0.56950000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
MBLBUSD,-0.00006600,-2.423,0.00269584,0.00270900,0.00265800,418428.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00272400,0.00273500,0.00265100,4359796.00000000,11753.29992800,1693454407669,1693540807669,1816285,1816414,130
MOBUSDT,-0.00200000,-0.420,0.47259101,0.47600000,0.47400000,301.27000000,0.47300000,499.51000000,0.47400000,2144.95000000,0.47600000,0.48100000,0.46300000,712688.18000000,336810.02687000,1697729011281,1697815411281,6444635,6447797,3163
MOBBUSD,0.00900000,1.664,0.53263087,0.53800000,0.55000000,45.06000000,0.00000000,0.00000000,0.00000000,0.00000000,0.54100000,0.55700000,0.51800000,60042.83000000,31980.66490000,1694062829515,1694149229515,3502197,3502371,175
MOBBTC,-0.00000061,-3.655,0.00001617,0.00001662,0.00001608,111.61000000,0.00001600,154.70000000,0.00001604,160.04000000,0.00001669,0.00001678,0.00001582,31972.27000000,0.51687833,1697729087172,1697815487172,1565759,1565912,154
NEXOUSDT,0.03000000,5.607,0.55152922,0.53500000,0.56500000,31.45000000,0.56400000,4076.06000000,0.56500000,331.35000000,0.53500000,0.57400000,0.53200000,1516800.79000000,836559.96369000,1697729086712,1697815486712,7292488,7309242,16755
NEXOBUSD,0.00000000,0.000,0.00000000,0.62700000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
NEXOBTC,0.00000039,2.080,0.00001871,0.00001869,0.00001914,10.50000000,0.00001909,498.23000000,0.00001914,35.50000000,0.00001875,0.00001935,0.00001833,451519.11000000,8.44766050,1697729087501,1697815487501,1920979,1925271,4293
REIUSDT,0.00001000,0.041,0.02472162,0.02464000,0.02465000,4254.20000000,0.02464000,4101.20000000,0.02465000,15949.20000000,0.02464000,0.02546000,0.02410000,45408625.20000000,1122574.94189900,1697729072942,1697815472942,6392496,6402657,10162
REIBNB,0.00000000,0.000,0.00000000,0.00008210,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
REIETH,0.00000000,0.000,0.00000000,0.00001928,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
GALUSDT,0.03300000,2.986,1.13508434,1.10500000,1.13800000,26.21900000,1.13700000,17554.95500000,1.13800000,829.60800000,1.10500000,1.16400000,1.09800000,847981.24000000,962530.22645600,1697729088786,1697815488786,26211717,26218961,7245
GALBUSD,0.00800000,0.596,1.30618693,1.34700000,1.35100000,680.83900000,0.00000000,0.00000000,0.00000000,0.00000000,1.34300000,1.36700000,1.27600000,41914.68800000,54748.41765600,1695272417503,1695358817503,7556099,7556757,659
GALBNB,0.00000000,0.000,0.00000000,0.00489300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
GALBTC,-0.00000022,-0.568,0.00003859,0.00003870,0.00003848,24.00000000,0.00003848,283.95800000,0.00003859,415.56400000,0.00003870,0.00003889,0.00003826,8096.79900000,0.31247421,1697729080744,1697815480744,1680090,1680256,167
JASMYEUR,0.00000000,0.000,0.00000000,0.00456800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
KNCBNB,0.00007900,3.197,0.00253712,0.00245500,0.00255000,1175.62000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00247100,0.00255100,0.00247100,2695.15000000,6.83791517,1694667603629,1694754003629,101613,101642,30
SHIBGBP,0.00000000,0.000,0.00000000,0.00000696,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00000000,0.00000000,0.00,0.00000000,1689573709926,1689660109926,-1,-1,0
GALEUR,-0.02000000,-1.970,1.01265266,1.02600000,0.99500000,20.97400000,0.00000000,0.00000000,0.00000000,0.00000000,1.01500000,1.02600000,0.98600000,615.96200000,623.75555700,1692165604429,1692252004429,92228,92238,11
GALTRY,1.07000000,3.436,31.65282355,31.20000000,32.21000000,10.00000000,32.17000000,95.08600000,32.22000000,248.35700000,31.14000000,32.72000000,31.01000000,51814.18700000,1640065.31827000,1697729075685,1697815475685,2029476,2030186,711
LDOBUSD,0.03600000,2.429,1.50412735,1.48100000,1.51800000,208.68000000,1.51700000,1244.58000000,1.52000000,713.69000000,1.48200000,1.53800000,1.45600000,132235.79000000,198899.46818000,1697729061619,1697815461619,12706029,12707210,1182
LDOUSDT,0.03700000,2.498,1.49590090,1.48100000,1.51800000,81.98000000,1.51800000,3955.98000000,1.51900000,1559.18000000,1.48100000,1.54000000,1.45600000,4414057.88000000,6602993.13632000,1697729086452,1697815486452,33410916,33438992,28077
LDOBTC,-0.00000049,-0.946,0.00005129,0.00005175,0.00005128,4.11000000,0.00005131,757.67000000,0.00005137,9.53000000,0.00005177,0.00005207,0.00005056,90844.71000000,4.65922535,1697729050463,1697815450463,4419325,4420797,1473
ENSTRY,3.40000000,1.782,192.70798119,191.20000000,194.20000000,0.21000000,194.40000000,49.50900000,195.00000000,18.23300000,190.80000000,197.50000000,188.40000000,1312.47300000,252924.02220000,1697729077921,1697815477921,615943,616686,744
DAREUR,0.00238000,3.251,0.07461751,0.07348000,0.07559000,531.00000000,0.07553000,431.00000000,0.07561000,1973.00000000,0.07321000,0.07721000,0.07272000,166976.00000000,12459.33340000,1697729021068,1697815421068,139718,140009,292
DARETH,0.00000000,0.000,0.00000000,0.00010140,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
ALGOETH,-0.00000030,-0.527,0.00005703,0.00005710,0.00005660,8591.30000000,0.00005650,6000.00000000,0.00005670,11957.40000000,0.00005690,0.00005770,0.00005630,230528.50000000,13.14719605,1697729077580,1697815477580,272903,273128,226
ALGOTRY,0.07100000,2.839,2.56440030,2.51100000,2.57200000,4260.40000000,2.57000000,100.00000000,2.57200000,278.90000000,2.50100000,2.61300000,2.48100000,2124332.00000000,5447637.62650000,1697729085222,1697815485222,1281329,1282249,921
GALETH,0.00000000,0.000,0.00000000,0.00076200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
EPXUSDT,0.00000210,1.238,0.00017401,0.00016930,0.00017170,22781082.00000000,0.00017170,1456027.00000000,0.00017220,462818.00000000,0.00016960,0.00017900,0.00016920,4630774201.00000000,805800.45621480,1697729088391,1697815488391,5851828,5857492,5665
EPXBUSD,0.00000030,0.177,0.00017060,0.00016920,0.00016980,1205536.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00016950,0.00017320,0.00016650,159225999.00000000,27163.85899280,1693450809698,1693537209698,2873229,2873503,275
RUNETRY,0.00000000,0.000,0.00000000,31.38000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
GALBRL,0.00000000,0.000,0.00000000,8.68000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
STEEMBUSD,0.00000000,0.000,0.00000000,0.18470000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
CVCBUSD,-0.00120000,-1.714,0.07169620,0.06990000,0.06880000,3163.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07000000,0.08380000,0.06750000,3924307.00000000,281357.90720000,1693450805060,1693537205060,1278297,1279471,1175
REIBUSD,0.00259000,9.184,0.02913847,0.02836000,0.03079000,33553.20000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02820000,0.03400000,0.02588000,18010706.30000000,524804.46908300,1694070017226,1694156417226,1719131,1725887,6757
DREPBUSD,0.00020000,0.081,0.24470732,0.24700000,0.24680000,188.00000000,0.24510000,622.00000000,0.24590000,2272.00000000,0.24660000,0.25090000,0.23790000,194233.00000000,47530.23680000,1697729061779,1697815461779,3045908,3046295,388
AKROBUSD,-0.00009000,-1.573,0.00562754,0.00569000,0.00563000,619.00000000,0.00562000,9835.00000000,0.00564000,567855.00000000,0.00572000,0.00575000,0.00548000,22053577.00000000,124107.48154000,1697729078513,1697815478513,2499556,2500461,906
PUNDIXBUSD,-0.00120000,-0.358,0.33290476,0.33500000,0.33360000,1464.10000000,0.00000000,0.00000000,0.00000000,0.00000000,0.33480000,0.33700000,0.32830000,91162.90000000,30348.56315000,1692846019912,1692932419912,1518106,1518376,271
LUNCBUSD,0.00000129,2.337,0.00005610,0.00005520,0.00005649,4207992.07000000,0.00005644,7024000.00000000,0.00005646,3632876.84000000,0.00005520,0.00005705,0.00005501,19148533241.33000000,1074239.14616318,1697729087784,1697815487784,110520533,110526522,5990
USTCBUSD,0.00007937,0.727,0.01088357,0.01092000,0.01099492,3001.00000000,0.01101705,13615.00000000,0.01102500,959.00000000,0.01091555,0.01116638,0.01051312,17358920.00000000,188927.10466415,1697729089140,1697815489140,39439255,39440271,1017
OPBTC,0.00000026,0.632,0.00004133,0.00004115,0.00004140,2.42000000,0.00004137,174.48000000,0.00004140,638.20000000,0.00004114,0.00004188,0.00004067,99218.93000000,4.10035563,1697729088102,1697815488102,4299473,4302188,2716
OPBUSD,0.04600000,3.908,1.20899905,1.17700000,1.22300000,28.91000000,1.22300000,3546.26000000,1.22400000,2830.96000000,1.17700000,1.25300000,1.16500000,308705.50000000,373224.65566000,1697729088511,1697815488511,18938489,18941020,2532
OPUSDT,0.04600000,3.908,1.21244035,1.17700000,1.22300000,161.15000000,1.22300000,33814.47000000,1.22400000,9004.19000000,1.17700000,1.25400000,1.16400000,14100691.89000000,17096247.83335000,1697729088405,1697815488405,44817577,44854290,36714
OGBUSD,-0.01600000,-0.390,4.09968569,4.10500000,4.08400000,18.80000000,4.07700000,61.20000000,4.08400000,333.60000000,4.10000000,4.14800000,4.01000000,19722.80000000,80857.28090000,1697729002218,1697815402218,5353753,5354304,552
KEYBUSD,0.00029400,4.961,0.00607060,0.00592000,0.00622000,8037.00000000,0.00621600,16087.00000000,0.00622000,71273.00000000,0.00592600,0.00627700,0.00588100,97776000.00000000,593559.23170700,1697729085035,1697815485035,9171905,9177560,5656
ASRBUSD,-0.04300000,-1.953,2.17054567,2.20600000,2.15900000,138.90000000,0.00000000,0.00000000,0.00000000,0.00000000,2.20200000,2.21700000,2.15000000,10530.70000000,22857.36530000,1695265216407,1695351616407,1945566,1945756,191
FIROBUSD,-0.05400000,-3.612,1.45539531,1.49500000,1.44100000,48.20000000,0.00000000,0.00000000,0.00000000,0.00000000,1.49500000,1.49900000,1.43600000,5894.30000000,8578.53660000,1695272412716,1695358812716,2693776,2693829,54
NKNBUSD,0.00110000,1.145,0.09594374,0.09630000,0.09720000,2643.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.09610000,0.09800000,0.09210000,318478.00000000,30555.96990000,1692165615568,1692252015568,1335340,1335981,642
OPBNB,0.00013600,2.421,0.00573086,0.00560300,0.00575300,19.50000000,0.00573300,1125.70000000,0.00574300,1777.90000000,0.00561700,0.00580700,0.00553300,59679.10000000,342.01258090,1697729088105,1697815488105,274666,275327,662
OPEUR,0.04300000,3.860,1.14447130,1.11400000,1.15700000,33.07000000,1.15600000,201.06000000,1.15700000,374.31000000,1.11400000,1.18300000,1.10500000,15850.29000000,18140.20195000,1697729087928,1697815487928,290642,291068,427
GTOBUSD,0.00000000,0.000,0.00000000,0.02863000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
SNXETH,-0.00002300,-1.861,0.00122614,0.00123100,0.00121300,526.90000000,0.00121300,519.92000000,0.00121600,1354.45000000,0.00123600,0.00124700,0.00120500,7797.25000000,9.56051187,1697729050518,1697815450518,165786,165866,81
WBTCBUSD,1013.02000000,3.543,29457.62117584,28604.51000000,29607.76000000,0.00065000,29588.40000000,1.23277000,29595.18000000,0.00337000,28594.74000000,30220.75000000,28479.35000000,25.61334000,754508.06676800,1697729089146,1697815489146,436088,437426,1339
BELETH,0.00000000,0.000,0.00000000,0.00041170,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
LITETH,0.00000000,0.000,0.00000000,0.00035510,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
LEVERUSDT,0.00002900,2.415,0.00122010,0.00120000,0.00123000,287626.00000000,0.00123100,141690.00000000,0.00123200,5060119.00000000,0.00120100,0.00125400,0.00118900,3706419409.00000000,4522201.33079000,1697729088296,1697815488296,16294443,16311620,17178
LEVERBUSD,0.00003000,2.500,0.00122231,0.00120100,0.00123000,1618469.00000000,0.00123000,138855.00000000,0.00123300,520132.00000000,0.00120000,0.00125300,0.00118900,58485959.00000000,71487.88941300,1697729079709,1697815479709,10296627,10297207,581
BURGERETH,0.00000000,0.000,0.00000000,0.00045000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
PEOPLEETH,0.00000000,0.000,0.00000000,0.00000668,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
UNFIETH,0.00000000,0.000,0.00000000,0.00224100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
BONDETH,0.00000000,0.000,0.00000000,0.00266500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
STORJTRY,0.30000000,2.844,10.85704684,10.55000000,10.85000000,10059.20000000,10.85000000,3381.60000000,10.86000000,8105.50000000,10.55000000,11.32000000,10.31000000,3601654.10000000,39103327.26800000,1697729025856,1697815425856,1546096,1553363,7268
OPETH,0.00000800,1.060,0.00075994,0.00075700,0.00076300,1.32000000,0.00076100,216.90000000,0.00076200,2762.36000000,0.00075500,0.00077100,0.00074600,90435.52000000,68.72594357,1697729082890,1697815482890,694928,695586,659
ETCTRY,17.30000000,4.155,429.63452432,416.90000000,433.70000000,0.46100000,432.60000000,13.03800000,433.70000000,57.97100000,416.40000000,436.50000000,415.40000000,2362.69100000,1015093.62390000,1697729074062,1697815474062,380486,380943,458
WINGETH,0.00000000,0.000,0.00000000,0.00352100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
FILETH,-0.00002300,-1.132,0.00202380,0.00203200,0.00200900,251.63000000,0.00200800,125.82000000,0.00201100,61.90000000,0.00203200,0.00204100,0.00200600,22840.87000000,46.22532262,1697729088294,1697815488294,262845,263391,547
GLMBUSD,0.00340000,1.941,0.17687618,0.17390000,0.17860000,1075.50000000,0.00000000,0.00000000,0.00000000,0.00000000,0.17520000,0.17910000,0.17450000,44535.40000000,7877.25143000,1695877227438,1695963627438,1585701,1585791,91
SSVBUSD,0.58000000,3.826,15.89546984,15.15000000,15.74000000,5.21100000,0.00000000,0.00000000,0.00000000,0.00000000,15.16000000,16.54000000,15.08000000,11553.30700000,183645.24297000,1694674802881,1694761202881,5856722,5857874,1153
STGBTC,-0.00000003,-0.220,0.00001365,0.00001361,0.00001361,67.60000000,0.00001361,1147.20000000,0.00001364,944.10000000,0.00001364,0.00001378,0.00001354,35551.50000000,0.48530427,1697729086802,1697815486802,1590934,1591096,163
STGBUSD,-0.00030000,-0.072,0.40984076,0.41540000,0.41400000,79.30000000,0.00000000,0.00000000,0.00000000,0.00000000,0.41430000,0.41500000,0.40530000,31757.20000000,13015.39489000,1697094023410,1697180423410,5337939,5338047,109
STGUSDT,0.01220000,3.125,0.40018200,0.39030000,0.40260000,1254.50000000,0.40280000,1773.80000000,0.40300000,3107.80000000,0.39040000,0.40930000,0.39030000,3859545.70000000,1544520.70316000,1697729086989,1697815486989,17533725,17541593,7869
ANKRTRY,0.02180000,4.021,0.55435037,0.54350000,0.56400000,1107.00000000,0.56340000,204320.00000000,0.56470000,199196.00000000,0.54220000,0.56620000,0.53960000,3430785.00000000,1901856.93560000,1697729084393,1697815484393,1645532,1646078,547
ARKBUSD,-0.00450000,-0.833,0.54390187,0.54070000,0.53560000,228.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.54010000,0.55850000,0.53080000,674030.00000000,366606.17730000,1695870003009,1695956403009,3683822,3686510,2689
BETHBUSD,-30.61000000,-1.934,1569.99633736,1586.54000000,1551.73000000,5.29100000,0.00000000,0.00000000,0.00000000,0.00000000,1582.34000000,1594.87000000,1541.63000000,71.46980000,112207.32423200,1696924808663,1697011208663,987143,987549,407
LOOMBUSD,0.00022000,0.553,0.03995536,0.03973000,0.04003000,3596.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03981000,0.04074000,0.03940000,819013.00000000,32723.95829000,1692846009628,1692932409628,3941872,3942050,179
SNMBUSD,-0.01770000,-54.630,0.02396881,0.03210000,0.01470000,3406.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03240000,0.03660000,0.01450000,153548622.00000000,3680378.00560000,1692586810914,1692673210914,19726444,19752281,25838
AMBBUSD,0.00008000,1.015,0.00791639,0.00786000,0.00796000,2024.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00788000,0.00814000,0.00778000,16028379.00000000,126886.89696000,1694660401646,1694746801646,6571109,6572054,946
LUNCUSDT,0.00000127,2.302,0.00005611,0.00005518,0.00005645,6600814.15000000,0.00005645,4541621.27000000,0.00005646,29587956.48000000,0.00005518,0.00005721,0.00005498,54930481066.00000000,3082202.94186189,1697729081313,1697815481313,34201704,34225752,24049
PHBBUSD,0.02590000,4.829,0.55544660,0.53630000,0.56220000,218.00000000,0.55990000,622.00000000,0.56100000,202.00000000,0.53630000,0.57270000,0.53250000,44572.00000000,24757.36600000,1697729089035,1697815489035,13445451,13445709,259
GASBUSD,0.05800000,2.545,2.31809931,2.26900000,2.33700000,141.40000000,2.33700000,42.70000000,2.34300000,4.30000000,2.27900000,2.34300000,2.26400000,1409.70000000,3267.82460000,1697729074050,1697815474050,2382756,2382798,43
NEBLBUSD,0.00000000,0.000,0.00000000,0.35400000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
PROSBUSD,0.01090000,4.464,0.24945474,0.24290000,0.25510000,92.00000000,0.25330000,123.00000000,0.25440000,392.00000000,0.24420000,0.25930000,0.23970000,184016.00000000,45903.66390000,1697729085060,1697815485060,6663772,6664418,647
VIBBUSD,-0.00088000,-2.044,0.04193721,0.04298000,0.04217000,509.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04305000,0.04306000,0.04119000,386896.00000000,16225.33765000,1697094041256,1697180441256,10022357,10022604,248
GMXBTC,0.00003800,3.128,0.00123774,0.00121700,0.00125300,0.47400000,0.00124900,19.93700000,0.00125300,11.67700000,0.00121500,0.00125900,0.00121400,1702.21700000,2.10690910,1697729087092,1697815487092,914118,914949,832
GMXBUSD,-0.18000000,-0.565,31.71947094,32.04000000,31.67000000,6.08100000,0.00000000,0.00000000,0.00000000,0.00000000,31.85000000,32.09000000,31.40000000,551.73700000,17500.80574000,1694660414997,1694746814997,2849265,2849448,184
GMXUSDT,2.14000000,6.141,36.54934237,34.86000000,36.99000000,1.62100000,36.98000000,3.18300000,36.99000000,63.23300000,34.85000000,37.70000000,34.73000000,671515.21400000,24543439.46268000,1697729087849,1697815487849,10789591,10853119,63529
AGIXBUSD,0.00647000,4.061,0.16277148,0.15922000,0.16580000,63.00000000,0.16566000,800.00000000,0.16580000,1206.00000000,0.15933000,0.16893000,0.15840000,1353043.00000000,220236.81573000,1697729086523,1697815486523,24084131,24085388,1258
NEBLUSDT,0.00000000,0.000,0.00000000,0.35500000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
SNTBUSD,-0.00038000,-1.637,0.02279630,0.02319000,0.02283000,1107.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02321000,0.02323000,0.02247000,816710.00000000,18617.96526000,1692172806686,1692259206686,868522,868727,206
POLYXBTC,0.00000079,16.090,0.00000546,0.00000492,0.00000570,180.00000000,0.00000565,180.00000000,0.00000567,3087.50000000,0.00000491,0.00000624,0.00000472,7560969.40000000,41.27151838,1697729080223,1697815480223,784551,792308,7758
POLYXBUSD,0.00450000,3.840,0.11971769,0.11730000,0.12170000,317.60000000,0.00000000,0.00000000,0.00000000,0.00000000,0.11720000,0.12230000,0.11650000,406168.00000000,48625.49281000,1696489214501,1696575614501,2302435,2302823,389
POLYXUSDT,0.02700000,19.258,0.15722662,0.14020000,0.16720000,1659.00000000,0.16710000,2117.80000000,0.16740000,1057.00000000,0.14020000,0.18440000,0.13430000,128742370.50000000,20241727.38271000,1697729088135,1697815488135,4931392,5044977,113586
APTBTC,-0.00000292,-1.672,0.00017250,0.00017438,0.00017169,4.13000000,0.00017161,4.13000000,0.00017181,39.18000000,0.00017461,0.00017585,0.00017005,19636.76000000,3.38740152,1697729053146,1697815453146,5213367,5215163,1797
APTUSDT,0.07840000,1.568,5.04344402,4.99270000,5.07690000,2.82000000,5.07600000,168.71000000,5.07680000,28.74000000,4.99850000,5.20940000,4.89000000,2396646.15000000,12087350.69172900,1697729089153,1697815489153,47946210,47992021,45812
APTBUSD,0.06790000,1.355,5.05756399,4.99410000,5.07770000,19.68000000,5.07440000,19.70000000,5.07900000,49.20000000,5.00980000,5.20610000,4.89200000,31825.93000000,160961.67746000,1697729085821,1697815485821,21266703,21268409,1707
BTCPLN,4048.00000000,3.337,124382.75098299,121461.00000000,125362.00000000,0.00035000,125301.00000000,0.01532000,125435.00000000,0.15260000,121314.00000000,128247.00000000,114300.00000000,31.33308000,3897294.68717000,1697729088000,1697815488000,645288,647115,1828
ETHPLN,221.00000000,3.347,6742.84270904,6622.00000000,6824.00000000,0.07500000,6812.00000000,0.48830000,6818.00000000,0.00730000,6603.00000000,6897.00000000,6599.00000000,191.65310000,1292286.70800000,1697729074196,1697815474196,232949,233727,779
